zip,data
60099,44
60103,53
60108,1
60110,1
60112,49
60118,1
60119,1
60124,1
60137,32
60142,149
60145,1
60152,2
60156,1
60177,2
60184,1
60193,2
60411,16
60423,55
60431,128
60440,1
60442,2
60445,8
60446,1
60462,1
60468,1
60481,1
60490,2
60504,1
60511,26
60516,1
60520,1
60525,1
60527,1
60543,1
60560,2
60561,1
60564,1
60585,1
60607,1
60613,1
60655,1
60657,1
60914,83
60970,1
61008,2
61010,1
61032,1
61073,1
61080,27
61101,62
61109,127
61112,145
61361,1
61401,1
61611,30
61704,2
61727,1
61752,1
61754,24
61756,43
61764,152
61822,1
61910,1
61938,1
62034,2
62048,50
62056,26
62208,1
62236,1
62285,1
62354,1
62367,1
62458,1
62526,32
62548,1
62549,2
62613,55
62634,1
62650,1
62656,1
62690,1
62711,28
62930,1
62948,1
62959,1
62992,14
63011,3
63012,1
63017,1
63028,1
63034,1
63038,1
63049,1
63084,1
63090,1
63103,1
63104,1
63125,27
63129,2
63304,1
63306,1
63343,1
63361,19
63366,54
63367,1
63368,2
63382,1
63385,42
63390,1
63448,103
63628,1
63703,60
63736,1
63755,95
63825,1
63830,1
63841,53
63852,1
63960,1
63989,1
64024,1
64029,164
64068,23
64071,1
64078,2
64079,1
64080,1
64085,1
64111,2
64118,1
64119,1
64157,1
64485,1
64503,1
64720,1
64735,61
64772,1
64802,1
64803,1
64804,62
6481,1
64836,258
65037,35
65049,1
65052,86
65202,135
65203,1
65604,1
65616,1
65679,1
65714,1
65737,2
65747,1
65754,1
65757,100
65774,1
65802,162
65803,1
65807,36
66002,1
66046,1
66062,1
66111,2
66203,2
66205,1
66206,1
66208,1
66209,1
66214,1
66441,6
66503,1
66608,1
66610,1
66614,1
66720,46
66725,1
66749,1
66846,3
67002,65
67058,38
67203,1
67208,1
67211,1
67213,1
67217,1
67301,1
67501,33
67530,109
67735,1
67801,38
67855,1
68008,1
68022,5
68048,1
68105,1
68123,1
68135,1
68137,232
68504,338
68666,1
68729,1
68776,1
68787,1
68901,1
69341,1
70053,1
70068,1
70118,1
70403,560
70433,2
70435,1
70438,1
70448,1
70454,433
70461,1
70466,1
70503,2
70507,1
70520,237
70560,1
70563,1
70583,91
70586,1
70591,1
70653,1
70706,1
70714,1
70726,4
70737,1
70739,1
70744,114
70816,1
70817,1
70819,42
71107,1
71111,124
71112,1
71115,1
71119,1
71129,5
71201,1
71220,1
71270,1
71280,1
71360,1
71446,1
71601,24
71613,1
71655,1
71909,2
71913,1
72032,90
72058,2
72113,1
72117,128
72120,140
72209,113
72450,35
72537,65
72581,1
72601,1
72631,1
72642,1
72653,1
72703,1
72704,1
72717,1
72745,80
72758,1
72762,150
72903,1
73010,1
73012,1
73036,1
73065,1
73069,40
73078,1
73080,21
73089,2
73111,1
73114,148
73115,1
73117,17
73127,337
73131,1
73157,1
73160,54
73170,71
73173,1
73189,1
